INVOICE_DT,INV_ITEM_ID,QTY_CONSUMED,month,quarter,year,TMOD
2016-01-01,215010,-0.25596622802156,0,Q4,2016,0
2016-02-01,215010,-0.3142922160922187,1,Q1,2016,0
2016-03-01,215010,-0.31915271509810694,2,Q1,2016,0
2016-04-01,215010,-0.3163752870947422,3,Q1,2016,0
2016-05-01,215010,-0.3017937900770776,4,Q2,2016,0
2016-06-01,215010,-0.29901636207371285,5,Q2,2016,0
2016-07-01,215010,-0.31359785909137755,6,Q2,2016,0
2016-08-01,215010,-0.2948502200686658,7,Q3,2016,0
2016-09-01,215010,-0.29346150606698346,8,Q3,2016,0
2016-10-01,215010,-0.3059599320821246,9,Q3,2016,0
2016-11-01,215010,-0.315680930093901,10,Q4,2016,0
2016-12-01,215010,-0.33859471112165984,11,Q4,2016,0
2017-01-01,215010,-0.31220914508969516,0,Q4,2017,0
2017-02-01,215010,-0.32540192810567753,1,Q1,2017,0
2017-03-01,215010,-0.28998972106277754,2,Q1,2017,0
2017-04-01,215010,-0.22333144898202473,3,Q1,2017,0
2017-05-01,215010,-0.2826989725539452,4,Q2,2017,0
2017-06-01,215010,-0.25388315701903647,5,Q2,2017,0
2017-07-01,215010,-0.28512922205688934,6,Q2,2017,0
2017-08-01,215010,-0.19139102694333068,7,Q3,2017,0
2017-09-01,215010,-0.2417319095043159,8,Q3,2017,0
2017-10-01,215010,-0.15875624790379544,9,Q3,2017,0
2017-11-01,215010,-0.10112461683397789,10,Q4,2017,0
2017-12-01,215010,-0.0752598185526441,11,Q4,2017,0
2018-01-01,215010,-0.005129761467685398,0,Q4,2018,0
2018-02-01,215010,-0.010337438973994213,1,Q1,2018,0
2018-03-01,215010,-0.1118871503470161,2,Q1,2018,0
2018-04-01,215010,-0.08862619081883673,3,Q1,2018,0
2018-05-01,215010,-0.09730565332935141,4,Q2,2018,0
2018-06-01,215010,-0.11292868584827787,5,Q2,2018,0
2018-07-01,215010,-0.12386480861152638,6,Q2,2018,0
2018-08-01,215010,-0.2794007767999496,7,Q3,2018,0
2018-09-01,215010,-0.13046120011951753,8,Q3,2018,0
2018-10-01,215010,-0.15667317690127192,9,Q3,2018,0
2018-11-01,215010,-0.258917245275135,10,Q4,2018,0
2018-12-01,215010,-0.05668576878014266,11,Q4,2018,0
2019-01-01,215010,-0.23131655449169825,0,Q4,2019,0
2019-02-01,215010,-0.18305874293323657,1,Q1,2019,0
2019-03-01,215010,-0.2797479553003702,2,Q1,2019,0
2019-04-01,215010,-0.16170726515737044,3,Q1,2019,0
2019-05-01,215010,-0.1545901058987484,4,Q2,2019,0
2019-06-01,215010,-0.2972804695716099,5,Q2,2019,0
2019-07-01,215010,-0.16674135341346896,6,Q2,2019,0
2019-08-01,215010,-0.2721100282911173,7,Q3,2019,0
2019-09-01,215010,-0.1960779366990086,8,Q3,2019,0
2019-10-01,215010,-0.2516264967663026,9,Q3,2019,0
2019-11-01,215010,-0.277838473548057,10,Q4,2019,0
2019-12-01,215010,-0.15233344564601456,11,Q4,2019,0
2020-01-01,215010,0.012402752803554278,0,Q4,2020,0
2020-02-01,215010,-0.2351355179963247,1,Q1,2020,0
2020-03-01,215010,-0.04314580726373975,2,Q1,2020,0
2016-01-01,1013597,-0.33269267661450985,0,Q4,2016,0
2016-02-01,1013597,-0.33599087236850544,1,Q1,2016,0
2016-03-01,1013597,-0.3342549798664025,2,Q1,2016,0
2016-04-01,1013597,-0.3339078013659819,3,Q1,2016,0
2016-05-01,1013597,-0.33460215836682305,4,Q2,2016,0
2016-06-01,1013597,-0.3332134443651407,5,Q2,2016,0
2016-07-01,1013597,-0.3332134443651407,6,Q2,2016,0
2016-08-01,1013597,-0.3342549798664025,7,Q3,2016,0
2016-09-01,1013597,-0.3318247303634584,8,Q3,2016,0
2016-10-01,1013597,-0.32991524861114513,9,Q3,2016,0
2016-11-01,1013597,-0.3358172831182951,10,Q4,2016,0
2016-12-01,1013597,-0.3370324078697672,11,Q4,2016,0
2017-01-01,1013597,-0.33303985511493045,0,Q4,2017,0
2017-02-01,1013597,-0.33755317562039805,1,Q1,2017,0
2017-03-01,1013597,-0.33303985511493045,2,Q1,2017,0
2017-04-01,1013597,-0.3167224655951628,3,Q1,2017,0
2017-05-01,1013597,-0.30665428908296577,4,Q2,2017,0
2017-06-01,1013597,-0.30717505683359664,5,Q2,2017,0
2017-07-01,1013597,-0.30977889558675104,6,Q2,2017,0
2017-08-01,1013597,-0.30995248483696136,7,Q3,2017,0
2017-09-01,1013597,-0.3108204310880128,8,Q3,2017,0
2017-10-01,1013597,-0.3080430030846481,9,Q3,2017,0
2017-11-01,1013597,-0.3057863428319143,10,Q4,2017,0
2017-12-01,1013597,-0.31255632359011576,11,Q4,2017,0
2018-01-01,1013597,-0.30995248483696136,0,Q4,2018,0
2018-02-01,1013597,-0.2976276480720305,1,Q1,2018,0
2018-03-01,1013597,-0.3116883773390643,2,Q1,2018,0
2018-04-01,1013597,-0.2912048458142496,3,Q1,2018,0
2018-05-01,1013597,-0.2941558630678246,4,Q2,2018,0
2018-06-01,1013597,-0.31047325258759223,5,Q2,2018,0
2018-07-01,1013597,-0.2951973985690864,6,Q2,2018,0
2018-08-01,1013597,-0.31516016234327016,7,Q3,2018,0
2018-09-01,1013597,-0.329220891610304,8,Q3,2018,0
2018-10-01,1013597,-0.32366603560357454,9,Q3,2018,0
2018-11-01,1013597,-0.326269874356729,10,Q4,2018,0
2018-12-01,1013597,-0.3142922160922187,11,Q4,2018,0
2019-01-01,1013597,-0.32939448086051426,0,Q4,2019,0
2019-02-01,1013597,-0.329220891610304,1,Q1,2019,0
2019-03-01,1013597,-0.33043601636177605,2,Q1,2019,0
2019-04-01,1013597,-0.3354701046178745,3,Q1,2019,0
2019-05-01,1013597,-0.33269267661450985,4,Q2,2019,0
2019-06-01,1013597,-0.3280057668588319,5,Q2,2019,0
2019-07-01,1013597,-0.32540192810567753,6,Q2,2019,0
2019-08-01,1013597,-0.320367839849579,7,Q3,2019,0
2019-09-01,1013597,-0.32748499910820106,8,Q3,2019,0
2019-10-01,1013597,-0.3226245001023128,9,Q3,2019,0
2019-11-01,1013597,-0.3314775518630378,10,Q4,2019,0
2019-12-01,1013597,-0.32696423135757013,11,Q4,2019,0
2020-01-01,1013597,-0.32679064210735986,0,Q4,2020,0
2020-02-01,1013597,-0.31845835809726575,1,Q1,2020,0
2020-03-01,1013597,-0.32696423135757013,2,Q1,2020,0
2016-01-01,63164,-0.31220914508969516,0,Q4,2016,0
2016-02-01,63164,-0.2832197403045761,1,Q1,2016,0
2016-03-01,63164,-0.29502380931887606,2,Q1,2016,0
2016-04-01,63164,-0.2859971683079408,3,Q1,2016,0
2016-05-01,63164,-0.2868651145589923,4,Q2,2016,0
2016-06-01,63164,-0.27592899179574376,5,Q2,2016,0
2016-07-01,63164,-0.28946895331214667,6,Q2,2016,0
2016-08-01,63164,-0.2945030415682452,7,Q3,2016,0
2016-09-01,63164,-0.30925812783612017,8,Q3,2016,0
2016-10-01,63164,-0.26898542178733204,9,Q3,2016,0
2016-11-01,63164,-0.29311432756656286,10,Q4,2016,0
2016-12-01,63164,-0.30162020082686725,11,Q4,2016,0
2017-01-01,63164,-0.32470757110483633,0,Q4,2017,0
2017-02-01,63164,-0.28808023931046434,1,Q1,2017,0
2017-03-01,63164,-0.28755947155983347,2,Q1,2017,0
2017-04-01,63164,-0.3028353255783393,3,Q1,2017,0
2017-05-01,63164,-0.3063071105825452,4,Q2,2017,0
2017-06-01,63164,-0.315680930093901,5,Q2,2017,0
2017-07-01,63164,-0.3141186268420084,6,Q2,2017,0
2017-08-01,63164,-0.2991899513239231,7,Q3,2017,0
2017-09-01,63164,-0.311514788088854,8,Q3,2017,0
2017-10-01,63164,-0.28113666930205256,9,Q3,2017,0
2017-11-01,63164,-0.29363509531719373,10,Q4,2017,0
2017-12-01,63164,-0.31845835809726575,11,Q4,2017,0
2018-01-01,63164,-0.2889481855615158,0,Q4,2018,0
2018-02-01,63164,-0.3139450375917981,1,Q1,2018,0
2018-03-01,63164,-0.30786941383443783,2,Q1,2018,0
2018-04-01,63164,-0.29137843506445993,3,Q1,2018,0
2018-05-01,63164,-0.3175904118462143,4,Q2,2018,0
2018-06-01,63164,-0.3059599320821246,5,Q2,2018,0
2018-07-01,63164,-0.3116883773390643,6,Q2,2018,0
2018-08-01,63164,-0.2892953640619364,7,Q3,2018,0
2018-09-01,63164,-0.308563770835279,8,Q3,2018,0
2018-10-01,63164,-0.2972804695716099,9,Q3,2018,0
2018-11-01,63164,-0.30422403958002164,10,Q4,2018,0
2018-12-01,63164,-0.295544577069507,11,Q4,2018,0
2019-01-01,63164,-0.29936354057413345,0,Q4,2019,0
2019-02-01,63164,-0.30665428908296577,1,Q1,2019,0
2019-03-01,63164,-0.29901636207371285,2,Q1,2019,0
2019-04-01,63164,-0.2806159015514217,3,Q1,2019,0
2019-05-01,63164,-0.30266173632812904,4,Q2,2019,0
2019-06-01,63164,-0.3149865730930599,5,Q2,2019,0
2019-07-01,63164,-0.3031825040787599,6,Q2,2019,0
2019-08-01,63164,-0.3142922160922187,7,Q3,2019,0
2019-09-01,63164,-0.3054391643314937,8,Q3,2019,0
2019-10-01,63164,-0.30960530633654076,9,Q3,2019,0
2019-11-01,63164,-0.30561275358170403,10,Q4,2019,0
2019-12-01,63164,-0.32140937535084074,11,Q4,2019,0
2020-01-01,63164,-0.31012607408717163,0,Q4,2020,0
2020-02-01,63164,-0.2965861125707687,1,Q1,2020,0
2020-03-01,63164,-0.3123827343399055,2,Q1,2020,0
2016-01-01,1007704,-0.34050419287397304,0,Q4,2016,0
2016-02-01,1007704,-0.33494933686724365,1,Q1,2016,0
2016-03-01,1007704,-0.32939448086051426,2,Q1,2016,0
2016-04-01,1007704,-0.3278321776086216,3,Q1,2016,0
2016-05-01,1007704,-0.3278321776086216,4,Q2,2016,0
2016-06-01,1007704,-0.32505474960525693,5,Q2,2016,0
2016-07-01,1007704,-0.301446611576657,6,Q2,2016,0
2016-08-01,1007704,-0.292593559815932,7,Q3,2016,0
2016-09-01,1007704,-0.314465805342429,8,Q3,2016,0
2016-10-01,1007704,-0.3288737131098834,9,Q3,2016,0
2016-11-01,1007704,-0.33165114111324806,10,Q4,2016,0
2016-12-01,1007704,-0.3425872638764966,11,Q4,2016,0
2017-01-01,1007704,-0.3403306036237628,0,Q4,2017,0
2017-02-01,1007704,-0.33755317562039805,1,Q1,2017,0
2017-03-01,1007704,-0.32349244635336427,2,Q1,2017,0
2017-04-01,1007704,-0.323318857103154,3,Q1,2017,0
2017-05-01,1007704,-0.3311303733626172,4,Q2,2017,0
2017-06-01,1007704,-0.315680930093901,5,Q2,2017,0
2017-07-01,1007704,-0.29641252332055845,6,Q2,2017,0
2017-08-01,1007704,-0.3142922160922187,7,Q3,2017,0
2017-09-01,1007704,-0.3226245001023128,8,Q3,2017,0
2017-10-01,1007704,-0.3229716786027334,9,Q3,2017,0
2017-11-01,1007704,-0.3335606228655613,10,Q4,2017,0
2017-12-01,1007704,-0.32418680335420547,11,Q4,2017,0
2018-01-01,1007704,-0.3335606228655613,0,Q4,2018,0
2018-02-01,1007704,-0.33460215836682305,1,Q1,2018,0
2018-03-01,1007704,-0.3309567841124069,2,Q1,2018,0
2018-04-01,1007704,-0.3339078013659819,3,Q1,2018,0
2018-05-01,1007704,-0.3113411988386437,4,Q2,2018,0
2018-06-01,1007704,-0.30457121808044224,5,Q2,2018,0
2018-07-01,1007704,-0.29380868456740405,6,Q2,2018,0
2018-08-01,1007704,-0.3059599320821246,7,Q3,2018,0
2018-09-01,1007704,-0.32470757110483633,8,Q3,2018,0
2018-10-01,1007704,-0.326269874356729,9,Q3,2018,0
2018-11-01,1007704,-0.33199831961366866,10,Q4,2018,0
2018-12-01,1007704,-0.3372059971199775,11,Q4,2018,0
2019-01-01,1007704,-0.32574910660609807,0,Q4,2019,0
2019-02-01,1007704,-0.33842112187144957,1,Q1,2019,0
2019-03-01,1007704,-0.32870012385967307,2,Q1,2019,0
2019-04-01,1007704,-0.32713782060778046,3,Q1,2019,0
2019-05-01,1007704,-0.32609628510651867,4,Q2,2019,0
2019-06-01,1007704,-0.27523463479490257,5,Q2,2019,0
2019-07-01,1007704,-0.2691590110375423,6,Q2,2019,0
2019-08-01,1007704,-0.3005786653256055,7,Q3,2019,0
2019-09-01,1007704,-0.3083901815850687,8,Q3,2019,0
2019-10-01,1007704,-0.30526557508128344,9,Q3,2019,0
2019-11-01,1007704,-0.326269874356729,10,Q4,2019,0
2019-12-01,1007704,-0.3278321776086216,11,Q4,2019,0
2020-01-01,1007704,-0.3182847688470555,0,Q4,2020,0
2020-02-01,1007704,-0.32870012385967307,1,Q1,2020,0
2020-03-01,1007704,-0.31516016234327016,2,Q1,2020,0
2016-01-01,53740,-0.33043601636177605,0,Q4,2016,0
2016-02-01,53740,-0.3365116401191363,1,Q1,2016,0
2016-03-01,53740,-0.3311303733626172,2,Q1,2016,0
2016-04-01,53740,-0.32939448086051426,3,Q1,2016,0
2016-05-01,53740,-0.3332134443651407,4,Q2,2016,0
2016-06-01,53740,-0.3342549798664025,5,Q2,2016,0
2016-07-01,53740,-0.3347757476170334,6,Q2,2016,0
2016-08-01,53740,-0.3302624271115657,7,Q3,2016,0
2016-09-01,53740,-0.33494933686724365,8,Q3,2016,0
2016-10-01,53740,-0.3193263043483172,9,Q3,2016,0
2016-11-01,53740,-0.3332134443651407,10,Q4,2016,0
2016-12-01,53740,-0.3361644616187157,11,Q4,2016,0
2017-01-01,53740,-0.3335606228655613,0,Q4,2017,0
2017-02-01,53740,-0.335122926117454,1,Q1,2017,0
2017-03-01,53740,-0.33564369386808485,2,Q1,2017,0
2017-04-01,53740,-0.3302624271115657,3,Q1,2017,0
2017-05-01,53740,-0.3358172831182951,4,Q2,2017,0
2017-06-01,53740,-0.32731140985799073,5,Q2,2017,0
2017-07-01,53740,-0.33824753262123924,6,Q2,2017,0
2017-08-01,53740,-0.3339078013659819,7,Q3,2017,0
2017-09-01,53740,-0.32470757110483633,8,Q3,2017,0
2017-10-01,53740,-0.33269267661450985,9,Q3,2017,0
2017-11-01,53740,-0.3325190873642995,10,Q4,2017,0
2017-12-01,53740,-0.3372059971199775,11,Q4,2017,0
2018-01-01,53740,-0.3309567841124069,0,Q4,2018,0
2018-02-01,53740,-0.3309567841124069,1,Q1,2018,0
2018-03-01,53740,-0.3302624271115657,2,Q1,2018,0
2018-04-01,53740,-0.3344285691166128,3,Q1,2018,0
2018-05-01,53740,-0.3403306036237628,4,Q2,2018,0
2018-06-01,53740,-0.3368588186195569,5,Q2,2018,0
2018-07-01,53740,-0.3309567841124069,6,Q2,2018,0
2018-08-01,53740,-0.3335606228655613,7,Q3,2018,0
2018-09-01,53740,-0.329220891610304,8,Q3,2018,0
2018-10-01,53740,-0.3347757476170334,9,Q3,2018,0
2018-11-01,53740,-0.33460215836682305,10,Q4,2018,0
2018-12-01,53740,-0.33633805086892604,11,Q4,2018,0
2019-01-01,53740,-0.33234549811408926,0,Q4,2019,0
2019-02-01,53740,-0.3309567841124069,1,Q1,2019,0
2019-03-01,53740,-0.3311303733626172,2,Q1,2019,0
2019-04-01,53740,-0.33269267661450985,3,Q1,2019,0
2019-05-01,53740,-0.3311303733626172,4,Q2,2019,0
2019-06-01,53740,-0.33303985511493045,5,Q2,2019,0
2019-07-01,53740,-0.3339078013659819,6,Q2,2019,0
2019-08-01,53740,-0.32679064210735986,7,Q3,2019,0
2019-09-01,53740,-0.33460215836682305,8,Q3,2019,0
2019-10-01,53740,-0.3313039626128275,9,Q3,2019,0
2019-11-01,53740,-0.33269267661450985,10,Q4,2019,0
2019-12-01,53740,-0.34085137137439364,11,Q4,2019,0
2020-01-01,53740,-0.3396362466229216,0,Q4,2020,0
2020-02-01,53740,-0.3340813906161922,1,Q1,2020,0
2020-03-01,53740,-0.3335606228655613,2,Q1,2020,0
2016-01-01,1009003,-0.32713782060778046,0,Q4,2016,0
2016-02-01,1009003,-0.32939448086051426,1,Q1,2016,0
2016-03-01,1009003,-0.32904730236009366,2,Q1,2016,0
2016-04-01,1009003,-0.3193263043483172,3,Q1,2016,0
2016-05-01,1009003,-0.3285265346094628,4,Q2,2016,0
2016-06-01,1009003,-0.30752223533401724,5,Q2,2016,0
2016-07-01,1009003,-0.3281793561090422,6,Q2,2016,0
2016-08-01,1009003,-0.32366603560357454,7,Q3,2016,0
2016-09-01,1009003,-0.3208886076002099,8,Q3,2016,0
2016-10-01,1009003,-0.33199831961366866,9,Q3,2016,0
2016-11-01,1009003,-0.3278321776086216,10,Q4,2016,0
2016-12-01,1009003,-0.3231452678529437,11,Q4,2016,0
2017-01-01,1009003,-0.3283529453592525,0,Q4,2017,0
2017-02-01,1009003,-0.3193263043483172,1,Q1,2017,0
2017-03-01,1009003,-0.30700146758338637,2,Q1,2017,0
2017-04-01,1009003,-0.3226245001023128,3,Q1,2017,0
2017-05-01,1009003,-0.31811117959684515,4,Q2,2017,0
2017-06-01,1009003,-0.3186319473474761,5,Q2,2017,0
2017-07-01,1009003,-0.32210373235168194,6,Q2,2017,0
2017-08-01,1009003,-0.30526557508128344,7,Q3,2017,0
2017-09-01,1009003,-0.31290350209053636,8,Q3,2017,0
2017-10-01,1009003,-0.3167224655951628,9,Q3,2017,0
2017-11-01,1009003,-0.326269874356729,10,Q4,2017,0
2017-12-01,1009003,-0.31845835809726575,11,Q4,2017,0
2018-01-01,1009003,-0.31255632359011576,0,Q4,2018,0
2018-02-01,1009003,-0.3168960548453731,1,Q1,2018,0
2018-03-01,1009003,-0.3153337515934805,2,Q1,2018,0
2018-04-01,1009003,-0.3111676095884334,3,Q1,2018,0
2018-05-01,1009003,-0.31620169784453195,4,Q2,2018,0
2018-06-01,1009003,-0.30925812783612017,5,Q2,2018,0
2018-07-01,1009003,-0.3182847688470555,6,Q2,2018,0
2018-08-01,1009003,-0.31220914508969516,7,Q3,2018,0
2018-09-01,1009003,-0.3113411988386437,8,Q3,2018,0
2018-10-01,1009003,-0.3083901815850687,9,Q3,2018,0
2018-11-01,1009003,-0.3160281085943216,10,Q4,2018,0
2018-12-01,1009003,-0.31915271509810694,11,Q4,2018,0
2019-01-01,1009003,-0.30891094933569957,0,Q4,2019,0
2019-02-01,1009003,-0.31880553659768635,1,Q1,2019,0
2019-03-01,1009003,-0.31620169784453195,2,Q1,2019,0
2019-04-01,1009003,-0.31272991284032603,3,Q1,2019,0
2019-05-01,1009003,-0.30491839658086284,4,Q2,2019,0
2019-06-01,1009003,-0.30092584382602605,5,Q2,2019,0
2019-07-01,1009003,-0.2842612758058379,6,Q2,2019,0
2019-08-01,1009003,-0.2922463813155114,7,Q3,2019,0
2019-09-01,1009003,-0.3005786653256055,8,Q3,2019,0
2019-10-01,1009003,-0.2971068803213996,9,Q3,2019,0
2019-11-01,1009003,-0.2995371298243437,10,Q4,2019,0
2019-12-01,1009003,-0.3059599320821246,11,Q4,2019,0
2020-01-01,1009003,-0.311514788088854,0,Q4,2020,0
2020-02-01,1009003,-0.28842741781088493,1,Q1,2020,0
2020-03-01,1009003,-0.2974540588218202,2,Q1,2020,0
2016-01-01,63160,-0.3366852293693466,0,Q4,2016,0
2016-02-01,63160,-0.3278321776086216,1,Q1,2016,0
2016-03-01,63160,-0.3361644616187157,2,Q1,2016,0
2016-04-01,63160,-0.33338703361535105,3,Q1,2016,0
2016-05-01,63160,-0.33564369386808485,4,Q2,2016,0
2016-06-01,63160,-0.3347757476170334,5,Q2,2016,0
2016-07-01,63160,-0.3377267648706084,6,Q2,2016,0
2016-08-01,63160,-0.3361644616187157,7,Q3,2016,0
2016-09-01,63160,-0.3337342121157716,8,Q3,2016,0
2016-10-01,63160,-0.33338703361535105,9,Q3,2016,0
2016-11-01,63160,-0.3368588186195569,10,Q4,2016,0
2016-12-01,63160,-0.3347757476170334,11,Q4,2016,0
2017-01-01,63160,-0.33564369386808485,0,Q4,2017,0
2017-02-01,63160,-0.3318247303634584,1,Q1,2017,0
2017-03-01,63160,-0.32870012385967307,2,Q1,2017,0
2017-04-01,63160,-0.3325190873642995,3,Q1,2017,0
2017-05-01,63160,-0.33165114111324806,4,Q2,2017,0
2017-06-01,63160,-0.3339078013659819,5,Q2,2017,0
2017-07-01,63160,-0.32974165936093486,6,Q2,2017,0
2017-08-01,63160,-0.3370324078697672,7,Q3,2017,0
2017-09-01,63160,-0.32748499910820106,8,Q3,2017,0
2017-10-01,63160,-0.335122926117454,9,Q3,2017,0
2017-11-01,63160,-0.3198470720989481,10,Q4,2017,0
2017-12-01,63160,-0.3314775518630378,11,Q4,2017,0
2018-01-01,63160,-0.33165114111324806,0,Q4,2018,0
2018-02-01,63160,-0.3278321776086216,1,Q1,2018,0
2018-03-01,63160,-0.3340813906161922,2,Q1,2018,0
2018-04-01,63160,-0.32974165936093486,3,Q1,2018,0
2018-05-01,63160,-0.31880553659768635,4,Q2,2018,0
2018-06-01,63160,-0.33633805086892604,5,Q2,2018,0
2018-07-01,63160,-0.33043601636177605,6,Q2,2018,0
2018-08-01,63160,-0.3335606228655613,7,Q3,2018,0
2018-09-01,63160,-0.3337342121157716,8,Q3,2018,0
2018-10-01,63160,-0.33234549811408926,9,Q3,2018,0
2018-11-01,63160,-0.3344285691166128,10,Q4,2018,0
2018-12-01,63160,-0.33633805086892604,11,Q4,2018,0
2019-01-01,63160,-0.3313039626128275,0,Q4,2019,0
2019-02-01,63160,-0.3377267648706084,1,Q1,2019,0
2019-03-01,63160,-0.3313039626128275,2,Q1,2019,0
2019-04-01,63160,-0.3373795863701878,3,Q1,2019,0
2019-05-01,63160,-0.3313039626128275,4,Q2,2019,0
2019-06-01,63160,-0.3200206613491584,5,Q2,2019,0
2019-07-01,63160,-0.33269267661450985,6,Q2,2019,0
2019-08-01,63160,-0.33199831961366866,7,Q3,2019,0
2019-09-01,63160,-0.33859471112165984,8,Q3,2019,0
2019-10-01,63160,-0.3306096056119863,9,Q3,2019,0
2019-11-01,63160,-0.3358172831182951,10,Q4,2019,0
2019-12-01,63160,-0.33529651536766425,11,Q4,2019,0
2020-01-01,63160,-0.338073943371029,0,Q4,2020,0
2020-02-01,63160,-0.33043601636177605,1,Q1,2020,0
2020-03-01,63160,-0.33824753262123924,2,Q1,2020,0
2016-01-01,111024795,-0.24693958701062468,0,Q4,2016,0
2016-02-01,111024795,-0.23392039324485267,1,Q1,2016,0
2016-03-01,111024795,-0.23773935674947913,2,Q1,2016,0
2016-04-01,111024795,-0.22923348348917472,3,Q1,2016,0
2016-05-01,111024795,-0.2356562857469556,4,Q2,2016,0
2016-06-01,111024795,-0.18965513444122772,5,Q2,2016,0
2016-07-01,111024795,-0.2634305657806026,6,Q2,2016,0
2016-08-01,111024795,-0.24381498050683942,7,Q3,2016,0
2016-09-01,111024795,-0.2717628497906967,8,Q3,2016,0
2016-10-01,111024795,-0.10320768783650142,9,Q3,2016,0
2016-11-01,111024795,-0.2636041550308129,10,Q4,2016,0
2016-12-01,111024795,-0.27263079604174817,11,Q4,2016,0
2017-01-01,111024795,-0.28773306081004374,0,Q4,2017,0
2017-02-01,111024795,-0.27697052729700555,1,Q1,2017,0
2017-03-01,111024795,-0.2783592412986879,2,Q1,2017,0
2017-04-01,111024795,-0.29537098781929666,3,Q1,2017,0
2017-05-01,111024795,-0.28478204355646874,4,Q2,2017,0
2017-06-01,111024795,-0.28287256180415554,5,Q2,2017,0
2017-07-01,111024795,-0.2826989725539452,6,Q2,2017,0
2017-08-01,111024795,-0.27089490353964524,7,Q3,2017,0
2017-09-01,111024795,-0.27558181329532316,8,Q3,2017,0
2017-10-01,111024795,-0.2846084543062585,9,Q3,2017,0
2017-11-01,111024795,-0.2889481855615158,10,Q4,2017,0
2017-12-01,111024795,-0.29068407806361873,11,Q4,2017,0
2018-01-01,111024795,-0.30196737932728784,0,Q4,2018,0
2018-02-01,111024795,-0.27072131428943497,1,Q1,2018,0
2018-03-01,111024795,-0.28148384780247315,2,Q1,2018,0
2018-04-01,111024795,-0.28790665006025407,3,Q1,2018,0
2018-05-01,111024795,-0.2846084543062585,4,Q2,2018,0
2018-06-01,111024795,-0.2790535982995291,5,Q2,2018,0
2018-07-01,111024795,-0.28183102630289375,6,Q2,2018,0
2018-08-01,111024795,-0.27922718754973935,7,Q3,2018,0
2018-09-01,111024795,-0.2806159015514217,8,Q3,2018,0
2018-10-01,111024795,-0.2639513335312335,9,Q3,2018,0
2018-11-01,111024795,-0.2853028113070996,10,Q4,2018,0
2018-12-01,111024795,-0.28495563280667907,11,Q4,2018,0
2019-01-01,111024795,-0.27384592079322023,0,Q4,2019,0
2019-02-01,111024795,-0.28148384780247315,1,Q1,2019,0
2019-03-01,111024795,-0.28808023931046434,2,Q1,2019,0
2019-04-01,111024795,-0.28443486505604815,3,Q1,2019,0
2019-05-01,111024795,-0.2665551722843879,4,Q2,2019,0
2019-06-01,111024795,-0.2714156712902761,5,Q2,2019,0
2019-07-01,111024795,-0.23947524925158206,6,Q2,2019,0
2019-08-01,111024795,-0.22402580598286592,7,Q3,2019,0
2019-09-01,111024795,-0.23496192874611443,8,Q3,2019,0
2019-10-01,111024795,-0.16118649740673954,9,Q3,2019,0
2019-11-01,111024795,-0.2215955564799218,10,Q4,2019,0
2019-12-01,111024795,-0.22298427048160416,11,Q4,2019,0
2020-01-01,111024795,-0.18444745693491893,0,Q4,2020,0
2020-02-01,111024795,-0.2047573992095233,1,Q1,2020,0
2020-03-01,111024795,-0.18097567193071304,2,Q1,2020,0
2016-01-01,1001940,-0.3193263043483172,0,Q4,2016,0
2016-02-01,1001940,-0.3120355558394849,1,Q1,2016,0
2016-03-01,1001940,-0.314465805342429,2,Q1,2016,0
2016-04-01,1001940,-0.32436039260441574,3,Q1,2016,0
2016-05-01,1001940,-0.326269874356729,4,Q2,2016,0
2016-06-01,1001940,-0.3208886076002099,5,Q2,2016,0
2016-07-01,1001940,-0.25041137201483055,6,Q2,2016,0
2016-08-01,1001940,-0.31880553659768635,7,Q3,2016,0
2016-09-01,1001940,-0.3229716786027334,8,Q3,2016,0
2016-10-01,1001940,-0.3146393945926393,9,Q3,2016,0
2016-11-01,1001940,-0.3205414290997893,10,Q4,2016,0
2016-12-01,1001940,-0.32574910660609807,11,Q4,2016,0
2017-01-01,1001940,-0.3186319473474761,0,Q4,2017,0
2017-02-01,1001940,-0.32731140985799073,1,Q1,2017,0
2017-03-01,1001940,-0.3175904118462143,2,Q1,2017,0
2017-04-01,1001940,-0.32106219685042015,3,Q1,2017,0
2017-05-01,1001940,-0.31220914508969516,4,Q2,2017,0
2017-06-01,1001940,-0.3208886076002099,5,Q2,2017,0
2017-07-01,1001940,-0.32470757110483633,6,Q2,2017,0
2017-08-01,1001940,-0.3201942505993687,7,Q3,2017,0
2017-09-01,1001940,-0.3227980893525231,8,Q3,2017,0
2017-10-01,1001940,-0.3201942505993687,9,Q3,2017,0
2017-11-01,1001940,-0.29346150606698346,10,Q4,2017,0
2017-12-01,1001940,-0.30700146758338637,11,Q4,2017,0
2018-01-01,1001940,-0.295544577069507,0,Q4,2018,0
2018-02-01,1001940,-0.2981484158226614,1,Q1,2018,0
2018-03-01,1001940,-0.29276714906614226,2,Q1,2018,0
2018-04-01,1001940,-0.29675970182097905,3,Q1,2018,0
2018-05-01,1001940,-0.2991899513239231,4,Q2,2018,0
2018-06-01,1001940,-0.30995248483696136,5,Q2,2018,0
2018-07-01,1001940,-0.30491839658086284,6,Q2,2018,0
2018-08-01,1001940,-0.3167224655951628,7,Q3,2018,0
2018-09-01,1001940,-0.3200206613491584,8,Q3,2018,0
2018-10-01,1001940,-0.31290350209053636,9,Q3,2018,0
2018-11-01,1001940,-0.31811117959684515,10,Q4,2018,0
